ID NbBats Proj Graph Tree Trace
44123c25000006 7 0.12864446640014648 0.048128366470336914 0.6650104522705078 0.09104728698730469
44123c25000444 4 0.06399869918823242 0.03949260711669922 0.2867910861968994 0.04671812057495117
44123c25000069 3 0.09241676330566406 0.10474801063537598 1.0751633644104004 0.04422473907470703
44123c25000376 2 0.03838467597961426 0.014153480529785156 0.024556636810302734 0.01625680923461914
44123c25000202 9 0.1813812255859375 0.14957022666931152 1.2955968379974365 0.09916043281555176
44123c25000367 10 0.15300917625427246 0.06562209129333496 0.7887613773345947 0.08720564842224121
44123c25000233 4 0.07941627502441406 0.06609272956848145 0.9974825382232666 0.11606049537658691
44123c25000352 6 0.08994626998901367 0.058089256286621094 0.6213841438293457 0.052489280700683594
44123c25000330 2 0.029078006744384766 0.016231536865234375 0.04092526435852051 0.019778966903686523
44123c25000170 18 0.2884962558746338 0.07754778861999512 1.35160231590271 0.14322900772094727
44123c25000304 4 0.05166220664978027 0.022770166397094727 0.08296370506286621 0.06304526329040527
44123c25000427 8 0.12637042999267578 0.06246066093444824 0.640192985534668 0.05286812782287598
44123c25000055 18 0.24153590202331543 0.051751136779785156 0.707636833190918 0.14678215980529785
44123c25000056 62 2.4006307125091553 0.41515517234802246 24.151902437210083 0.7830770015716553
44123c25000003 29 1.0019524097442627 0.2525498867034912 14.31659722328186 0.4123504161834717
44123c25000186 15 0.37024378776550293 0.1262967586517334 2.9390482902526855 0.15033459663391113
44123c25000193 2 0.03633880615234375 0.0335690975189209 0.25002145767211914 0.017956018447875977
44123c25000218 4 0.05828213691711426 0.03258824348449707 0.08669090270996094 0.0278470516204834
44123c25000067 3 0.041176557540893555 0.028298139572143555 0.742680549621582 0.03188490867614746
44123c25000239 3 0.04141378402709961 0.048761844635009766 0.2467355728149414 0.0554656982421875
44123c25000241 10 0.13377737998962402 0.13034868240356445 0.4237847328186035 0.052632808685302734
44123c25000415 9 0.15627098083496094 0.04491162300109863 0.33844852447509766 0.07891511917114258
44123c25000232 8 0.2813434600830078 0.1374986171722412 3.4394710063934326 0.1258544921875
44123c25000408 20 0.5718309879302979 0.1743004322052002 5.78302264213562 0.2724781036376953
44123c25000108 8 0.11341738700866699 0.22449684143066406 0.781062126159668 0.07141351699829102
44123c25000045 29 0.5723164081573486 0.13783645629882812 3.3683202266693115 0.3331117630004883
44123c25000050 33 0.7014875411987305 0.13812994956970215 3.955343246459961 0.3350512981414795
44123c25000103 13 0.30651044845581055 0.10445833206176758 2.2984042167663574 0.15766263008117676
44123c25000114 6 0.1321089267730713 0.2188563346862793 2.052826404571533 0.13080739974975586
44123c25000182 7 0.1080174446105957 0.059508323669433594 1.1868793964385986 0.11969900131225586
44123c25000051 14 0.24302339553833008 0.0676581859588623 1.0786964893341064 0.16947245597839355
44123c25000407 10 0.13392353057861328 0.04551053047180176 0.4472849369049072 0.11307621002197266
44123c25000159 2 0.04643869400024414 0.04142355918884277 0.23342347145080566 0.033843278884887695
44123c25000044 6 0.08227992057800293 0.032262325286865234 0.1416471004486084 0.03280305862426758
44123c25000492 6 0.09574103355407715 0.03090047836303711 0.1565237045288086 0.04956626892089844
44123c25000234 2 0.06656646728515625 0.09125661849975586 0.9627246856689453 0.015941858291625977
44123c25000401 9 0.12883949279785156 0.04354286193847656 0.42357850074768066 0.0586092472076416
44123c25000499 3 0.048300743103027344 0.02735304832458496 0.1798694133758545 0.11981463432312012
44123c25000505 2 0.04159235954284668 0.014255285263061523 0.020241737365722656 0.018032550811767578
44123c25000138 2 0.09499073028564453 0.03651547431945801 0.17120122909545898 0.02734541893005371
44123c25000188 6 0.11192870140075684 0.05872011184692383 0.8369362354278564 0.08032965660095215
44123c25000300 13 0.19164443016052246 0.059449195861816406 0.9589471817016602 0.09206199645996094
44123c25000030 26 0.4917912483215332 0.12011241912841797 2.680858612060547 0.2169358730316162
44123c25000141 8 0.15956664085388184 0.11291813850402832 1.3244130611419678 0.09440088272094727
44123c25000374 3 0.03790640830993652 0.03553438186645508 0.06655240058898926 0.02197575569152832
